1.60288E+12,1021.3703,NA
1.60288E+12,1021.3703,NA
1.60288E+12,1021.370239,NA
1.60288E+12,1021.370667,outdoor
1.60288E+12,1021.371094,outdoor
1.60288E+12,1021.371887,outdoor
1.60288E+12,1021.372375,outdoor
1.60288E+12,1021.372864,outdoor
1.60288E+12,1021.373352,outdoor
1.60288E+12,1021.372742,outdoor
1.60288E+12,1021.371948,outdoor
1.60288E+12,1021.371765,outdoor
1.60288E+12,1021.370911,outdoor
1.60288E+12,1021.370422,outdoor
1.60288E+12,1021.3703,outdoor
1.60288E+12,1021.369385,outdoor
1.60288E+12,1021.368408,outdoor
1.60288E+12,1021.367737,outdoor
1.60288E+12,1021.367188,outdoor
1.60288E+12,1021.36731,outdoor
1.60288E+12,1021.367493,outdoor
1.60288E+12,1021.367554,outdoor
1.60288E+12,1021.36853,outdoor
1.60288E+12,1021.369263,outdoor
1.60288E+12,1021.369629,outdoor
1.60288E+12,1021.370422,outdoor
1.60288E+12,1021.371521,outdoor
1.60288E+12,1021.372437,outdoor
1.60288E+12,1021.373413,outdoor
1.60288E+12,1021.373474,outdoor
1.60288E+12,1021.373108,outdoor
1.60288E+12,1021.373779,outdoor
1.60288E+12,1021.374817,outdoor
1.60288E+12,1021.374878,outdoor
1.60288E+12,1021.375122,outdoor
1.60288E+12,1021.375305,outdoor
1.60288E+12,1021.375244,outdoor
1.60288E+12,1021.374146,outdoor
1.60288E+12,1021.373047,outdoor
1.60288E+12,1021.372253,outdoor
1.60288E+12,1021.371216,outdoor
1.60288E+12,1021.3703,outdoor
1.60288E+12,1021.369019,outdoor
1.60288E+12,1021.368286,outdoor
1.60288E+12,1021.367554,outdoor
1.60288E+12,1021.368042,outdoor
1.60288E+12,1021.369019,outdoor
1.60288E+12,1021.369324,outdoor
1.60288E+12,1021.36969,outdoor
1.60288E+12,1021.370483,outdoor
1.60288E+12,1021.371033,outdoor
1.60288E+12,1021.371826,outdoor
1.60288E+12,1021.37262,outdoor
1.60288E+12,1021.374268,outdoor
1.60288E+12,1021.374756,outdoor
1.60288E+12,1021.375061,outdoor
1.60288E+12,1021.375183,outdoor
1.60288E+12,1021.374817,outdoor
1.60288E+12,1021.37439,outdoor
1.60288E+12,1021.374512,outdoor
1.60288E+12,1021.373596,outdoor
1.60288E+12,1021.372437,outdoor
1.60288E+12,1021.371033,outdoor
1.60288E+12,1021.369812,outdoor
1.60288E+12,1021.368652,outdoor
1.60288E+12,1021.368042,outdoor
1.60288E+12,1021.367615,outdoor
1.60288E+12,1021.36731,outdoor
1.60288E+12,1021.366882,outdoor
1.60288E+12,1021.366089,outdoor
1.60288E+12,1021.365417,outdoor
1.60288E+12,1021.364868,outdoor
1.60288E+12,1021.363342,outdoor
1.60288E+12,1021.362183,outdoor
1.60288E+12,1021.360596,outdoor
1.60288E+12,1021.359558,outdoor
1.60288E+12,1021.358948,outdoor
1.60288E+12,1021.359009,outdoor
1.60288E+12,1021.358887,outdoor
1.60288E+12,1021.358704,outdoor
1.60288E+12,1021.35907,outdoor
1.60288E+12,1021.359619,outdoor
1.60288E+12,1021.360168,outdoor
1.60288E+12,1021.360413,outdoor
1.60288E+12,1021.36145,outdoor
1.60288E+12,1021.361816,outdoor
1.60288E+12,1021.362366,outdoor
1.60288E+12,1021.363342,outdoor
1.60288E+12,1021.363708,outdoor
1.60288E+12,1021.36377,outdoor
1.60288E+12,1021.364075,outdoor
1.60288E+12,1021.364441,outdoor
1.60288E+12,1021.36615,outdoor
1.60288E+12,1021.367126,outdoor
1.60288E+12,1021.367981,outdoor
1.60288E+12,1021.369202,outdoor
1.60288E+12,1021.369934,outdoor
1.60288E+12,1021.371094,outdoor
1.60288E+12,1021.372864,outdoor
1.60288E+12,1021.374512,outdoor
1.60288E+12,1021.376099,outdoor
1.60288E+12,1021.376953,outdoor
1.60288E+12,1021.377197,outdoor
1.60288E+12,1021.376831,outdoor
1.60288E+12,1021.376099,outdoor
1.60288E+12,1021.37561,outdoor
1.60288E+12,1021.375366,outdoor
1.60288E+12,1021.376343,outdoor
1.60288E+12,1021.376282,outdoor
1.60288E+12,1021.375732,outdoor
1.60288E+12,1021.375854,outdoor
1.60288E+12,1021.375549,outdoor
1.60288E+12,1021.375,outdoor
1.60288E+12,1021.374451,outdoor
1.60288E+12,1021.374634,outdoor
1.60288E+12,1021.374084,outdoor
1.60288E+12,1021.373718,outdoor
1.60288E+12,1021.373108,outdoor
1.60288E+12,1021.372742,outdoor
1.60288E+12,1021.372314,outdoor
1.60288E+12,1021.371765,outdoor
1.60288E+12,1021.371948,outdoor
1.60288E+12,1021.37207,outdoor
1.60288E+12,1021.371521,outdoor
1.60288E+12,1021.371155,outdoor
1.60288E+12,1021.371094,outdoor
1.60288E+12,1021.371826,outdoor
1.60288E+12,1021.372559,outdoor
1.60288E+12,1021.373596,outdoor
1.60288E+12,1021.37384,outdoor
1.60288E+12,1021.37439,outdoor
1.60288E+12,1021.375061,outdoor
1.60288E+12,1021.374939,outdoor
1.60288E+12,1021.374756,outdoor
1.60288E+12,1021.374329,outdoor
1.60288E+12,1021.373962,outdoor
1.60288E+12,1021.37384,outdoor
1.60288E+12,1021.373962,outdoor
1.60288E+12,1021.374512,outdoor
1.60288E+12,1021.375427,outdoor
1.60288E+12,1021.376221,outdoor
1.60288E+12,1021.376709,outdoor
1.60288E+12,1021.376282,outdoor
1.60288E+12,1021.375427,outdoor
1.60288E+12,1021.374756,outdoor
1.60288E+12,1021.374084,outdoor
1.60288E+12,1021.373474,outdoor
1.60288E+12,1021.373047,outdoor
1.60288E+12,1021.37323,outdoor
1.60288E+12,1021.373718,outdoor
1.60288E+12,1021.373962,outdoor
1.60288E+12,1021.373596,outdoor
1.60288E+12,1021.373413,outdoor
1.60288E+12,1021.372925,outdoor
1.60288E+12,1021.371948,outdoor
1.60288E+12,1021.372131,outdoor
1.60288E+12,1021.372314,outdoor
1.60288E+12,1021.37262,outdoor
1.60288E+12,1021.373108,outdoor
1.60288E+12,1021.373291,outdoor
1.60288E+12,1021.373169,outdoor
1.60288E+12,1021.374268,outdoor
1.60288E+12,1021.374023,outdoor
1.60288E+12,1021.373657,outdoor
1.60288E+12,1021.373474,outdoor
1.60288E+12,1021.373535,outdoor
1.60288E+12,1021.37262,outdoor
1.60288E+12,1021.372437,outdoor
1.60288E+12,1021.372498,outdoor
1.60288E+12,1021.372803,outdoor
1.60288E+12,1021.373535,outdoor
1.60288E+12,1021.374695,outdoor
1.60288E+12,1021.374268,outdoor
1.60288E+12,1021.373779,outdoor
1.60288E+12,1021.373718,outdoor
1.60288E+12,1021.373535,outdoor
1.60288E+12,1021.372864,outdoor
1.60288E+12,1021.373108,outdoor
1.60288E+12,1021.372864,outdoor
1.60288E+12,1021.371704,outdoor
1.60288E+12,1021.370605,passing
1.60288E+12,1021.368713,passing
1.60288E+12,1021.36731,passing
1.60288E+12,1021.365845,passing
1.60288E+12,1021.365295,passing
1.60288E+12,1021.365173,passing
1.60288E+12,1021.364502,passing
1.60288E+12,1021.36438,passing
1.60288E+12,1021.364563,passing
1.60288E+12,1021.363586,passing
1.60288E+12,1021.363159,passing
1.60288E+12,1021.364014,passing
1.60288E+12,1021.365173,passing
1.60288E+12,1021.364868,passing
1.60288E+12,1021.364075,passing
1.60288E+12,1021.363464,passing
1.60288E+12,1021.36261,passing
1.60288E+12,1021.361206,passing
1.60288E+12,1021.360535,passing
1.60288E+12,1021.359863,passing
1.60288E+12,1021.360352,passing
1.60288E+12,1021.361511,passing
1.60288E+12,1021.362427,passing
1.60288E+12,1021.362793,passing
1.60288E+12,1021.36261,passing
1.60288E+12,1021.362183,passing
1.60288E+12,1021.361755,passing
1.60288E+12,1021.360718,passing
1.60288E+12,1021.359985,passing
1.60288E+12,1021.360291,passing
1.60288E+12,1021.361023,passing
1.60288E+12,1021.360962,passing
1.60288E+12,1021.360107,passing
1.60288E+12,1021.358459,passing
1.60288E+12,1021.357605,passing
1.60288E+12,1021.357117,passing
1.60288E+12,1021.356384,passing
1.60288E+12,1021.355164,passing
1.60288E+12,1021.353882,passing
1.60288E+12,1021.352844,passing
1.60288E+12,1021.351746,passing
1.60288E+12,1021.351257,passing
1.60288E+12,1021.350525,passing
1.60288E+12,1021.349182,passing
1.60288E+12,1021.348083,passing
1.60288E+12,1021.347961,passing
