1.60288E+12,1020.988892,NA
1.60288E+12,1020.985535,NA
1.60288E+12,1020.982422,NA
1.60288E+12,1020.980042,indoor
1.60288E+12,1020.977905,indoor
1.60288E+12,1020.976624,indoor
1.60288E+12,1020.975708,indoor
1.60288E+12,1020.974915,indoor
1.60288E+12,1020.974182,indoor
1.60288E+12,1020.973572,indoor
1.60288E+12,1020.972778,indoor
1.60288E+12,1020.97168,indoor
1.60288E+12,1020.971008,indoor
1.60288E+12,1020.969788,indoor
1.60288E+12,1020.969666,indoor
1.60288E+12,1020.970032,indoor
1.60288E+12,1020.969849,indoor
1.60288E+12,1020.96875,indoor
1.60288E+12,1020.967224,indoor
1.60288E+12,1020.966064,indoor
1.60288E+12,1020.965332,indoor
1.60288E+12,1020.963867,indoor
1.60288E+12,1020.963135,indoor
1.60288E+12,1020.963379,indoor
1.60288E+12,1020.963074,indoor
1.60288E+12,1020.962585,indoor
1.60288E+12,1020.961426,indoor
1.60288E+12,1020.960815,indoor
1.60288E+12,1020.960571,indoor
1.60288E+12,1020.960388,indoor
1.60288E+12,1020.9599,indoor
1.60288E+12,1020.960144,indoor
1.60288E+12,1020.960266,indoor
1.60288E+12,1020.960571,indoor
1.60288E+12,1020.960693,indoor
1.60288E+12,1020.960388,indoor
1.60288E+12,1020.959839,indoor
1.60288E+12,1020.959167,indoor
1.60288E+12,1020.959106,indoor
1.60288E+12,1020.95874,indoor
1.60288E+12,1020.958069,indoor
1.60288E+12,1020.957886,indoor
1.60288E+12,1020.957947,indoor
1.60288E+12,1020.957886,indoor
1.60288E+12,1020.957703,indoor
1.60288E+12,1020.957642,indoor
1.60288E+12,1020.95813,indoor
1.60288E+12,1020.957275,indoor
1.60288E+12,1020.956177,indoor
1.60288E+12,1020.955261,indoor
1.60288E+12,1020.954712,indoor
1.60288E+12,1020.954834,indoor
1.60288E+12,1020.954895,indoor
1.60288E+12,1020.955139,indoor
1.60288E+12,1020.955078,indoor
1.60288E+12,1020.955139,indoor
1.60288E+12,1020.954895,indoor
1.60288E+12,1020.954773,indoor
1.60288E+12,1020.955017,indoor
1.60288E+12,1020.955627,indoor
1.60288E+12,1020.956238,indoor
1.60288E+12,1020.956543,indoor
1.60288E+12,1020.955994,indoor
1.60288E+12,1020.955627,indoor
1.60288E+12,1020.955261,indoor
1.60288E+12,1020.955017,indoor
1.60288E+12,1020.955322,indoor
1.60288E+12,1020.955566,indoor
1.60288E+12,1020.956299,indoor
1.60288E+12,1020.956482,indoor
1.60288E+12,1020.957153,indoor
1.60288E+12,1020.956909,indoor
1.60288E+12,1020.957092,indoor
1.60288E+12,1020.95636,indoor
1.60288E+12,1020.955139,indoor
1.60288E+12,1020.954224,indoor
1.60288E+12,1020.953308,indoor
1.60288E+12,1020.952881,indoor
1.60288E+12,1020.953125,indoor
1.60288E+12,1020.953491,indoor
1.60288E+12,1020.953796,indoor
1.60288E+12,1020.953491,indoor
1.60288E+12,1020.953369,indoor
1.60288E+12,1020.953613,indoor
1.60288E+12,1020.953796,indoor
1.60288E+12,1020.954468,indoor
1.60288E+12,1020.955078,indoor
1.60288E+12,1020.955139,indoor
1.60288E+12,1020.955383,indoor
1.60288E+12,1020.955994,indoor
1.60288E+12,1020.957214,indoor
1.60288E+12,1020.958557,indoor
1.60288E+12,1020.959106,indoor
1.60288E+12,1020.959595,indoor
1.60288E+12,1020.961121,indoor
1.60288E+12,1020.962097,indoor
1.60288E+12,1020.962463,indoor
1.60288E+12,1020.963135,indoor
1.60288E+12,1020.963501,indoor
1.60288E+12,1020.963684,indoor
1.60288E+12,1020.963501,indoor
1.60288E+12,1020.963135,indoor
1.60288E+12,1020.962952,indoor
1.60288E+12,1020.962402,indoor
1.60288E+12,1020.961426,indoor
1.60288E+12,1020.960938,indoor
1.60288E+12,1020.961731,indoor
1.60288E+12,1020.961853,indoor
1.60288E+12,1020.962158,indoor
1.60288E+12,1020.962036,indoor
1.60288E+12,1020.961304,indoor
1.60288E+12,1020.96106,indoor
1.60288E+12,1020.960693,indoor
1.60288E+12,1020.960876,indoor
1.60288E+12,1020.96051,indoor
1.60288E+12,1020.960754,indoor
1.60288E+12,1020.961182,indoor
1.60288E+12,1020.961853,indoor
1.60288E+12,1020.962524,indoor
1.60288E+12,1020.963135,indoor
1.60288E+12,1020.963379,indoor
1.60288E+12,1020.963684,indoor
1.60288E+12,1020.963623,indoor
1.60288E+12,1020.963196,indoor
1.60288E+12,1020.962585,indoor
1.60288E+12,1020.962952,indoor
1.60288E+12,1020.962891,indoor
1.60288E+12,1020.963379,indoor
1.60288E+12,1020.964294,indoor
1.60288E+12,1020.965088,indoor
1.60288E+12,1020.966125,indoor
1.60288E+12,1020.966797,indoor
1.60288E+12,1020.96698,indoor
1.60288E+12,1020.967224,indoor
1.60288E+12,1020.968018,indoor
1.60288E+12,1020.968872,indoor
1.60288E+12,1020.969482,indoor
1.60288E+12,1020.969543,indoor
1.60288E+12,1020.969238,indoor
1.60288E+12,1020.969421,indoor
1.60288E+12,1020.969849,indoor
1.60288E+12,1020.97052,indoor
1.60288E+12,1020.971191,indoor
1.60288E+12,1020.971313,indoor
1.60288E+12,1020.971191,indoor
1.60288E+12,1020.970825,indoor
1.60288E+12,1020.97052,indoor
1.60288E+12,1020.96991,indoor
1.60288E+12,1020.970093,indoor
1.60288E+12,1020.969788,indoor
1.60288E+12,1020.968872,indoor
1.60288E+12,1020.967896,indoor
1.60288E+12,1020.96698,indoor
1.60288E+12,1020.966125,indoor
